objectId,Year,Make,Model,Category,createdAt,updatedAt 
TgryyyrVs8,2017,Alfa Romeo,Giulia,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
MiHjSJ1lO6,2018,Toyota,Yaris iA,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
t7GRDdyh8p,2018,Volkswagen,e-Golf,Hatchback,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
XIJ24J5wMC,2017,Acura,MDX Sport Hybrid,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
ZOtJufU1wO,2018,Volkswagen,Jetta,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
XR9fxzt1bd,2017,Acura,MDX,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
0M0rnJQ2SI,2017,Acura,RDX,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
JtCsQsjD2g,2018,Toyota,Yaris,Hatchback,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
MzfaDZLvJD,2017,Acura,NSX,Coupe,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
3lF5EqqVey,2018,Volkswagen,Golf SportWagen,Wagon,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
SEdJ9AdEoc,2018,Volkswagen,Beetle,"Hatchback, Convertible",2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
BGFZQBDhsA,2018,Volvo,S90,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
8n0EpDnvsB,2018,Volvo,XC60,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
VU2UAtnfLj,2017,Acura,ILX,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
SmqZu5BmFV,2018,Volkswagen,Passat,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
h95ZUZJ8Xv,2018,Volvo,XC90,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
fSwYrrhy3I,2018,Volkswagen,Tiguan Limited,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
0Ggx82KZt3,2017,Acura,RLX Sport Hybrid,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
Z3p5FQuReo,2017,Alfa Romeo,4C,Coupe,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
FI9gNdNHgC,2017,Acura,RLX,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
XZEjE9ht26,2017,Audi,A4 allroad,Wagon,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
AuOXCoQOxK,2017,Acura,TLX,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
Gqxpf5rV52,2017,Aston Martin,Rapide S,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
gzH1nDD6RB,2017,Audi,A8,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
pYYnJoZgnV,2017,Audi,A3 Sportback e-tron,Wagon,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
ILQDhWMQ5O,2017,Audi,Q5,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
NLCrwzQkrk,2017,Audi,A3,"Sedan, Convertible",2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
E66XUXqHyy,2017,Aston Martin,Vanquish,"Coupe, Convertible",2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
eHZnPSOOLJ,2017,Audi,Q7,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
qGSwlNnxKu,2017,Aston Martin,DB11,Coupe,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
uEQDjTKEOq,2017,Aston Martin,Vantage,"Convertible, Coupe",2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
PVadoKBard,2017,Audi,A7,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
B9lgtYQxJg,2017,Audi,Q3,SUV,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
e7sWVvKA04,2017,Audi,A4,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
YRT55F1mkg,2017,Audi,A5 Sport,"Convertible, Coupe",2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
P4HDJexSvQ,2017,Audi,A6,Sedan,2020-01-27T20:44:18.331Z,2020-01-27T20:44:18.331Z
6CUX6wHRkg,2017,Audi,R8,"Coupe, Convertible",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
MPsptLxgNw,2017,Audi,S6,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
tATJpa4aAy,2017,Audi,RS 3,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
AUVcXeB6Ud,2017,Audi,SQ5,SUV,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
iBUzcPRiw0,2017,Audi,S5,"Coupe, Convertible",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
zPWI1kPMvF,2017,Audi,S3,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
juCMkfo22m,2017,Audi,RS 7,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
QJmr3yrd3V,2017,Audi,S8,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
rRC8xX2SfG,2017,Audi,S7,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
rD3D7niIMo,2017,Bentley,Mulsanne,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
O2xwXEyKEF,2017,BMW,5 Series,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
9CARY7zYfh,2017,BMW,7 Series,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
3woYTckwma,2017,Bentley,Continental,"Convertible, Coupe",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
QA0aGrUDPz,2017,BMW,X4,SUV,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
iESrNXURf6,2017,BMW,6 Series,"Coupe, Sedan, Convertible",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
KhswyqpqYM,2017,Audi,TT,"Coupe, Convertible",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
A3wC69lPfv,2017,Bentley,Bentayga,SUV,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
F29a3hwUgb,2017,Bentley,Flying Spur,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
kQKIBLnJ7D,2017,BMW,i8,Coupe,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
zfHVUOEQux,2017,BMW,4 Series,"Sedan, Coupe, Convertible",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
Sot2gpOIbZ,2017,BMW,2 Series,"Convertible, Coupe",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
ILfmqWTCAf,2017,BMW,3 Series,"Sedan, Wagon",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
dOrjcgEBQl,2017,BMW,M2,Coupe,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
sjkhHQRNSE,2017,BMW,i3,Hatchback,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
4Di7d4GAZP,2017,BMW,M3,Sedan,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
m2HKJauy6R,2017,BMW,X6 M,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
K4yHiuant2,2017,Cadillac,CTS,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
BbCdh6pexA,2017,Buick,Regal,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
DOjDyJfZG0,2017,BMW,X3,SUV,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
9OBBLNrbP2,2017,Buick,Envision,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
EWzAGhyrFS,2017,Buick,Cascada,Convertible,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
eHmYAV8vLP,2017,BMW,X1,SUV,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
wGoWkTroeX,2017,BMW,X5,SUV,2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
bjRVp87ONp,2017,BMW,M4,"Convertible, Coupe",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
vTf9xHkAIK,2017,BMW,X6,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
E4pdvZSivh,2017,Buick,Enclave,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
FXfLEjAwhn,2017,Buick,LaCrosse,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
S82TEidtRF,2017,BMW,X5 M,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
P2cHIEou5n,2017,Cadillac,ATS-V,"Sedan, Coupe",2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
AgKe5dkH1c,2017,BMW,M6,"Coupe, Convertible",2020-01-27T20:44:18.369Z,2020-01-27T20:44:18.369Z
sv4dSA5rrB,2017,Cadillac,CT6,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
WBDn0byWkR,2017,Buick,Encore,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
fWvyD10BhB,2017,Buick,Verano,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
xVffQuAoPV,2017,Chevrolet,Colorado Crew Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
XS9rbYqjfK,2017,Chevrolet,Silverado 2500 HD Regular Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
Fj7hukc3i5,2017,Chevrolet,Bolt EV,Hatchback,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
tVtXI1upOB,2017,Cadillac,Escalade,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
RLUbtAjLDV,2017,Chevrolet,Colorado Extended Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
nTdlsgArpT,2017,Cadillac,CTS-V,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
EPoxwI5Ahr,2017,Cadillac,Escalade ESV,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
QXBOzdGoEH,2017,Chevrolet,Corvette,"Convertible, Coupe",2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
39CrBCLGDB,2017,Cadillac,XT5,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
wpMGFPwG94,2017,Chevrolet,Camaro,"Coupe, Convertible",2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
o04oSjDNxs,2017,Cadillac,XTS,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
UjywEDVqI9,2017,Cadillac,ATS,"Coupe, Sedan",2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
HamCjGvBNt,2017,Chevrolet,Impala,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
aXJLhaxIcr,2017,Chevrolet,Express 2500 Cargo,Van/Minivan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
dbxu1dPuzJ,2017,Chevrolet,City Express,Van/Minivan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
OnQ9mJ4GS3,2017,Chevrolet,Silverado 1500 Crew Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
tExP717sYq,2017,Chevrolet,Cruze,"Hatchback, Sedan",2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
TLWZzIXUQr,2017,Chevrolet,Silverado 1500 Double Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
PzrEnhNySu,2017,Chevrolet,Sonic,"Sedan, Hatchback",2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
vqoTppCTMZ,2017,Chevrolet,Silverado 1500 Regular Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
DnFghnH8yZ,2017,Chevrolet,Equinox,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
mYkuPgBO2E,2017,Chevrolet,Express 2500 Passenger,Van/Minivan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
JHUWyx3Kvj,2017,Chevrolet,Malibu,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
osNbfuMH0Z,2017,Chevrolet,Silverado 2500 HD Double Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
Wq68IruBD6,2017,Chevrolet,Spark,Hatchback,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
9Nmp6C6MrS,2017,Chevrolet,Silverado 2500 HD Crew Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
avXCS0qc7C,2017,Chevrolet,Express 3500 Cargo,Van/Minivan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
mDswb330s4,2017,Chevrolet,Express 3500 Passenger,Van/Minivan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
5j6q1eyWdi,2017,Dodge,Charger,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
M9Ex5nH5eB,2017,Ferrari,GTC4Lusso,Hatchback,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
Za5xIAf6FR,2017,Chevrolet,Silverado 3500 HD Double Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
axJKrv8uIY,2017,Chevrolet,Traverse,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
5LWP3acNFO,2017,Chevrolet,Trax,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
32xwEiR7m7,2017,Chrysler,Pacifica,Van/Minivan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
0gX0X0NJkl,2017,Chrysler,300,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
Qn3wkmLmmT,2017,Chrysler,200,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
jomlbB9DCh,2017,FIAT,500,Hatchback,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
iY8S4pLJdN,2017,Dodge,Durango,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
uUS37xrWM7,2017,Chevrolet,Silverado 3500 HD Crew Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
yy2bnPiUL1,2017,Chevrolet,Suburban,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
inGuwIJsyJ,2017,Chevrolet,Tahoe,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
0WCzu44Xii,2017,Chevrolet,Silverado 3500 HD Regular Cab,Pickup,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
Ao3j39o0wm,2017,Chevrolet,SS,Sedan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
rsrCZUnTXp,2017,Chevrolet,Suburban 3500HD,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
qjEGmDC9Sn,2017,Ferrari,F12berlinetta,Coupe,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
90ckH5XUlB,2017,Ferrari,California,Convertible,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
XVlfEU30a4,2017,Chevrolet,Volt,Hatchback,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
AbRxc3ngGn,2017,FIAT,124 Spider,Convertible,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
sXRlThJ31N,2017,FIAT,500 Abarth,Hatchback,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
0E0tvcE8pC,2017,Dodge,Grand Caravan Passenger,Van/Minivan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
cPZiiAFYAM,2017,Dodge,Challenger,Coupe,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
X7nW7Ij4eC,2017,Chrysler,Pacifica Hybrid,Van/Minivan,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
fZfrBTKgOD,2017,Ferrari,488 Spider,Convertible,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
3fxLq6CAiN,2017,Ferrari,488 GTB,Coupe,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
qytjPGTdof,2017,Dodge,Viper,Coupe,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
LElQDeW9wZ,2017,FIAT,500c,Convertible,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
NEjXHKGvMX,2017,Dodge,Journey,SUV,2020-01-27T20:44:18.370Z,2020-01-27T20:44:18.370Z
M8eKi1ARic,2017,FIAT,500e,Hatchback,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
ZArPShCn9t,2017,Ford,C-MAX Energi,Wagon,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
5wbEA9YzAh,2017,Ford,Edge,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
oys2j15d8g,2017,FIAT,500L,Hatchback,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
AXawZySdeM,2017,Ford,Expedition,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
DxG9Sx2oOH,2017,FIAT,500c Abarth,Convertible,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
OYDlHlXtky,2017,FIAT,500X,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
nHIAve9tMb,2017,Ford,F150 Regular Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
ydTUEucxfN,2017,Ford,F150 SuperCrew Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
2PWqYhiE7S,2017,Ford,C-MAX Hybrid,Wagon,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
1eDikM5p1K,2017,Ford,Escape,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
rjyX6BQJ6J,2017,Ford,F350 Super Duty Regular Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
3OFlbQ8PG2,2017,Ford,Fusion Energi,Sedan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
qOQHBY8PNE,2017,Ford,F250 Super Duty Crew Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
BY069ps3Gu,2017,Ford,Fusion,Sedan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
9Hqis0telh,2017,Freightliner,Sprinter 2500 Passenger,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
IAiSxNYZUC,2017,Ford,Transit 350 Wagon,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
rMm92CS4P7,2017,Ford,F250 Super Duty Super Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
sAaDTCqQpg,2017,Ford,Transit 150 Wagon,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
AZtsx42Le8,2017,Ford,Explorer,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
OGimU831wu,2017,Ford,Fiesta,"Sedan, Hatchback",2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
FRBlfX1P0z,2017,Ford,Transit 350 HD Van,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
IBqh5Uf385,2017,Ford,Expedition EL,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
4aqhM5jpyT,2017,Ford,F350 Super Duty Super Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
6FVaCqd9se,2017,Ford,Focus,"Sedan, Hatchback",2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
7FvR7Cfnkx,2017,Ford,Transit 150 Van,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
xeSrFVDfnC,2017,Ford,F350 Super Duty Crew Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
0STxOsBKxM,2017,Ford,Flex,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
nUyWwBDtho,2017,Freightliner,Sprinter 2500 Cargo,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
aGTLDaTlrE,2017,Ford,F150 Super Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
kQ9FkGgTbf,2017,Ford,Mustang,"Convertible, Coupe",2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
2PrMr49ss2,2017,Ford,Taurus,Sedan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
OjXCqZRL7e,2017,Ford,F450 Super Duty Crew Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
Ru1ZCuT3dY,2017,Ford,F250 Super Duty Regular Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
k6IUxNncG7,2017,GMC,Canyon Extended Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
dMqIfLByZI,2017,Ford,Transit Connect Cargo,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
AuAGaZWWZA,2017,Freightliner,Sprinter 3500 Cargo,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
DQvXhc2i0E,2017,Genesis,G90,Sedan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
6o6PkQHzcv,2017,Freightliner,Sprinter 3500XD Cargo,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
jv9mgNrdZ8,2017,Genesis,G80,Sedan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
IQOypujUwk,2017,GMC,Acadia,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
wREo4A5bOb,2017,Ford,Transit 250 Van,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
UWaIGU4O0l,2017,Ford,Transit Connect Passenger,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
8hB3XtR4dj,2017,Freightliner,Sprinter 2500 Crew,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
MS7XABmHWo,2017,GMC,Sierra 1500 Crew Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
26UGX4Co8b,2017,Freightliner,Sprinter WORKER Cargo,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
QdoDcc9B4U,2017,Ford,Transit 350 Van,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
vIjzEMVhFD,2017,Freightliner,Sprinter WORKER Passenger,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
4XpRv7z3G2,2017,GMC,Acadia Limited,SUV,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
tRuuiabScE,2017,GMC,Savana 3500 Cargo,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
Sd8vri7HNx,2017,Honda,Accord,"Sedan, Coupe",2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
oEwRr4RENG,2017,GMC,Sierra 1500 Double Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
EGFloJZZBn,2017,GMC,Savana 2500 Cargo,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
fjL7vWRh58,2017,GMC,Sierra 3500 HD Regular Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
LNxAHnwtjH,2017,GMC,Savana 3500 Passenger,Van/Minivan,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
QLb1VrzJdW,2017,GMC,Savana 2500 Passenger,Van/Minivan,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
kv4HjD4GuL,2017,Hyundai,Accent,"Sedan, Hatchback",2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
qHcHFkF2H3,2017,GMC,Terrain,SUV,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
jp8IaPk5Di,2017,GMC,Canyon Crew Cab,Pickup,2020-01-27T20:44:18.406Z,2020-01-27T20:44:18.406Z
lju0JgzH0x,2017,Hyundai,Ioniq Hybrid,Hatchback,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
S36z90Rm91,2017,GMC,Sierra 2500 HD Regular Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
6fztxFLZFB,2017,Honda,Fit,Hatchback,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
MTWQepfnDq,2017,GMC,Sierra 1500 Regular Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
uIWadKjuQM,2017,GMC,Yukon,SUV,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
HXIq35CQ1o,2017,GMC,Sierra 3500 HD Double Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
vH0NWO6OXs,2017,Hyundai,Elantra GT,Hatchback,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
4cAm57UOkj,2017,GMC,Sierra 2500 HD Double Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
GDidZFgh6R,2017,Honda,HR-V,SUV,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
iNEh8FBV5N,2017,Honda,Odyssey,Van/Minivan,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
9XZwkdYM6p,2017,GMC,Sierra 2500 HD Crew Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
PMRT7qmpCz,2017,Hyundai,Veloster,Coupe,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
K4bwUL2Ov5,2017,GMC,Yukon XL,SUV,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
Q0va3FASkq,2017,Hyundai,Sonata,Sedan,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
YrYqRWhFhE,2017,Honda,Pilot,SUV,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
bUDm7WcQet,2017,GMC,Sierra 3500 HD Crew Cab,Pickup,2020-01-27T20:44:18.407Z,2020-01-27T20:44:18.407Z
